event_id,timestamp,user_id,user_name,department,platform,file_accessed,time_gap_sec,activity_rate_per_hr,ewma_previous,ewma_new,ewma_deviation,ewma_anomaly_flagged,lstm_score,isolation_forest_score,hybrid_anomaly_score,hybrid_anomaly_flagged,pii_sensitivity_score,sbrs_value,sbrs_category,base_action,hybrid_action,is_true_threat,ewma_correct,hybrid_correct
ANOM-05527,2026-04-21 06:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,audit_report_96.png,21600,1.0,3.941,3.0584,-0.7462,False,0.1155,0.1591,0.1482,False,82,1.1238,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05528,2026-04-21 07:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,customer_list_49.pdf,3600,6.0,3.058,3.9409,0.9618,False,0.0927,0.0,0.0232,False,72,0.7618,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05529,2026-04-21 08:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,financials_q_68.pdf,3600,7.0,3.941,4.8586,0.7763,False,0.0276,0.0,0.0069,False,66,0.6714,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05530,2026-04-21 09:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,merger_memo_45.csv,3600,14.0,4.859,7.601,1.8815,False,0.0582,0.2923,0.2338,False,77,1.2201,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-05531,2026-04-21 10:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,runbook_39.pdf,3600,17.0,7.601,10.4207,1.2365,False,0.0,0.0,0.0,False,20,0.2,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05532,2026-04-21 11:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,onboarding_guide_12.png,3600,6.0,10.421,9.0945,-0.4242,False,0.0164,0.1809,0.1398,False,33,0.4453,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05533,2026-04-21 12:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,customer_list_50.csv,3600,5.0,9.095,7.8662,-0.4502,False,0.7892,0.917,0.885,True,60,1.9275,HIGH-RISK,PERMIT,BLOCK,True,False,True
ANOM-05534,2026-04-21 13:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,vendor_contract_77.pdf,3600,19.0,7.866,11.2063,1.4154,False,0.7103,0.7431,0.7349,False,51,1.447,SENSITIVE,PERMIT,ALERT,True,False,False
ANOM-05535,2026-04-21 14:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,runbook_83.pdf,3600,13.0,11.206,11.7444,0.1601,False,0.7077,0.0,0.1769,False,20,0.2884,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05536,2026-04-21 15:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,salary_band_41.csv,3600,8.0,11.744,10.6211,-0.3188,False,0.6232,0.0,0.1558,False,70,0.9726,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05537,2026-04-21 16:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,template_80.csv,3600,11.0,10.621,10.7348,0.0357,False,0.5334,0.0136,0.1436,False,13,0.1767,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05538,2026-04-21 17:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,pentest_findings_04.png,3600,24.0,10.735,14.7143,1.2357,False,0.337,0.1537,0.1995,False,83,1.244,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-05539,2026-04-21 18:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,financials_q_84.docx,3600,14.0,14.714,14.5,-0.0485,False,0.3285,0.1892,0.224,False,59,0.9204,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05540,2026-04-21 19:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,financials_q_85.png,3600,4.0,14.5,11.35,-0.7241,False,0.2514,0.0,0.0628,False,59,0.6826,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05541,2026-04-21 20:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,roadmap_25.png,3600,3.0,11.35,8.845,-0.7357,False,0.1691,0.0,0.0423,False,34,0.376,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05542,2026-04-21 21:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,team_sync_84.pdf,3600,2.0,8.845,6.7915,-0.7739,False,0.019,0.0,0.0047,False,33,0.3339,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05543,2026-04-21 22:00:00,USR011,Monica Herrera,Finance,Microsoft OneDrive,vendor_contract_11.csv,3600,2.0,6.792,5.3541,-0.7055,False,0.0,0.0,0.0,False,67,0.67,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05977,2026-04-19 00:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,audit_report_20.csv,21600,2.0,2.592,2.4146,-0.2285,False,0.1446,0.0,0.0362,False,88,0.9596,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05985,2026-04-19 08:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,customer_list_97.pdf,28800,2.0,2.415,2.2902,-0.1717,False,0.0,0.0,0.0,False,68,0.68,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05986,2026-04-19 09:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,board_minutes_74.csv,3600,1.0,2.29,1.9031,-0.5634,False,0.0,0.0,0.0,False,76,0.76,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05987,2026-04-19 10:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,vendor_contract_97.png,3600,4.0,1.903,2.5322,1.1018,False,0.0309,0.0,0.0077,False,52,0.53,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05989,2026-04-19 12:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,merger_memo_75.csv,7200,2.0,2.532,2.3725,-0.2102,False,0.0,0.0377,0.0283,False,82,0.878,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05990,2026-04-19 13:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,team_sync_63.docx,3600,2.0,2.373,2.2608,-0.157,False,0.0,0.0,0.0,False,27,0.27,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05991,2026-04-19 14:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,merger_memo_98.pdf,3600,1.0,2.261,1.8825,-0.5577,False,0.0509,0.138,0.1162,False,89,1.1485,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05992,2026-04-19 15:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,runbook_03.docx,3600,1.0,1.883,1.6178,-0.4688,False,0.2317,0.0267,0.0779,False,25,0.2987,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05993,2026-04-19 16:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,merger_memo_67.xlsx,3600,1.0,1.618,1.4324,-0.3819,False,0.0493,0.0,0.0123,False,81,0.8349,SAFE,PERMIT,PERMIT,False,True,True
ANOM-05994,2026-04-19 17:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,public_faq_53.docx,3600,48.0,1.432,15.4027,32.5091,True,0.4361,0.4814,0.4701,False,8,0.174,SAFE,BLOCK,PERMIT,False,False,True
ANOM-05995,2026-04-19 18:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,onboarding_guide_87.xlsx,3600,36.0,15.403,21.5819,1.3373,False,0.4474,0.1994,0.2614,False,31,0.5126,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06005,2026-04-20 04:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,roadmap_11.xlsx,36000,36.0,21.582,25.9073,0.6681,False,0.7652,0.1923,0.3356,False,33,0.6069,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06006,2026-04-20 05:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,board_minutes_43.pdf,3600,1.0,25.907,18.4351,-0.9614,False,0.3541,0.0,0.0885,False,85,1.0381,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06008,2026-04-20 07:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,customer_list_35.csv,7200,1.0,18.435,13.2046,-0.9458,False,0.4286,0.015,0.1184,False,63,0.8165,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06009,2026-04-20 08:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,vendor_contract_79.png,3600,5.0,13.205,10.7432,-0.6213,False,0.3172,0.0,0.0793,False,64,0.7669,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06010,2026-04-20 09:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,salary_band_50.xlsx,3600,11.0,10.743,10.8202,0.0239,False,0.1232,0.0,0.0308,False,62,0.6677,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06011,2026-04-20 10:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,pentest_findings_46.csv,3600,11.0,10.82,10.8742,0.0166,False,0.0515,0.0,0.0129,False,75,0.7742,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06012,2026-04-20 11:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,financials_q_51.xlsx,3600,6.0,10.874,9.4119,-0.4482,False,0.0057,0.0,0.0014,False,39,0.3914,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06013,2026-04-20 12:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,team_sync_46.docx,3600,104.0,9.412,37.7883,10.0498,True,0.3614,0.3762,0.3725,False,25,0.4828,SAFE,BLOCK,PERMIT,False,False,True
ANOM-06014,2026-04-20 13:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,team_sync_16.pdf,3600,53.0,37.788,42.3518,0.4025,False,0.5636,0.3661,0.4154,False,33,0.6727,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06015,2026-04-20 14:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,public_faq_11.xlsx,3600,152.0,42.352,75.2463,2.589,True,0.5999,0.5064,0.5297,False,8,0.1859,SAFE,BLOCK,PERMIT,False,False,True
ANOM-06016,2026-04-20 15:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,runbook_76.pdf,3600,14.0,75.246,56.8724,-0.8139,False,0.4423,0.0,0.1106,False,29,0.3702,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06017,2026-04-20 16:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,pentest_findings_78.pdf,3600,11.0,56.872,43.1107,-0.8066,False,0.2547,0.0,0.0637,False,76,0.881,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06018,2026-04-20 17:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,financials_q_80.xlsx,3600,19.0,43.111,35.8775,-0.5593,False,0.1377,0.0,0.0344,False,64,0.695,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06019,2026-04-20 18:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,audit_report_47.png,3600,6.0,35.877,26.9142,-0.8328,False,0.0162,0.0,0.004,False,93,0.9393,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06020,2026-04-20 19:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,audit_report_61.png,3600,1.0,26.914,19.14,-0.9628,False,0.0,0.0,0.0,False,81,0.81,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06021,2026-04-20 20:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,merger_memo_71.png,3600,2.0,19.14,13.998,-0.8955,False,0.0,0.0,0.0,False,96,0.96,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06028,2026-04-21 03:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,runbook_27.xlsx,25200,1.0,13.998,10.0986,-0.9286,False,0.0264,0.0,0.0066,False,34,0.3456,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06031,2026-04-21 06:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,board_minutes_07.docx,10800,1.0,10.099,7.369,-0.901,False,0.0,0.0,0.0,False,73,0.73,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06032,2026-04-21 07:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,customer_list_13.csv,3600,2.0,7.369,5.7583,-0.7286,False,0.0,0.0,0.0,False,64,0.64,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06033,2026-04-21 08:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,salary_band_31.xlsx,3600,4.0,5.758,5.2308,-0.3054,False,0.0,0.0,0.0,False,68,0.68,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06034,2026-04-21 09:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,merger_memo_59.xlsx,3600,8.0,5.231,6.0616,0.5294,False,0.0102,0.075,0.0588,False,80,0.9176,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06035,2026-04-21 10:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,public_faq_28.pdf,3600,24.0,6.062,11.4431,2.9594,True,0.0,0.0624,0.0468,False,9,0.1005,SAFE,BLOCK,PERMIT,False,False,True
ANOM-06036,2026-04-21 11:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,customer_list_51.xlsx,3600,19.0,11.443,13.7102,0.6604,False,0.0,0.0,0.0,False,63,0.63,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06037,2026-04-21 12:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,runbook_91.docx,3600,18.0,13.71,14.9971,0.3129,False,0.0,0.0,0.0,False,19,0.19,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06038,2026-04-21 13:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,template_32.pdf,3600,13.0,14.997,14.398,-0.1332,False,0.0,0.091,0.0683,False,11,0.1288,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06039,2026-04-21 14:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,onboarding_guide_96.xlsx,3600,14.0,14.398,14.2786,-0.0276,False,0.0,0.0,0.0,False,32,0.32,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06040,2026-04-21 15:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,runbook_98.png,3600,9.0,14.279,12.695,-0.3697,False,0.0,0.0,0.0,False,40,0.4,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06041,2026-04-21 16:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,customer_list_48.xlsx,3600,9.0,12.695,11.5865,-0.2911,False,0.0056,0.0,0.0014,False,42,0.4215,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06042,2026-04-21 17:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,financials_q_80.docx,3600,18.0,11.587,13.5106,0.5535,False,0.0256,0.0,0.0064,False,58,0.5893,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06043,2026-04-21 18:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,merger_memo_78.png,3600,7.0,13.511,11.5574,-0.4819,False,0.0,0.1228,0.0921,False,79,0.9719,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06044,2026-04-21 19:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,vendor_contract_81.png,3600,2.0,11.557,8.6902,-0.827,False,0.0,0.0,0.0,False,56,0.56,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06045,2026-04-21 20:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,customer_list_98.png,3600,2.0,8.69,6.6831,-0.7699,False,0.0,0.0,0.0,False,56,0.56,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06046,2026-04-21 21:00:00,USR012,Jamie Arnold,Legal,Microsoft OneDrive,onboarding_guide_53.docx,3600,1.0,6.683,4.9782,-0.8504,False,0.0,0.0,0.0,False,25,0.25,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06485,2026-04-19 04:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,onboarding_guide_96.pdf,32400,1.0,1.598,1.4185,-0.3741,False,0.0268,0.0,0.0067,False,23,0.2339,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06486,2026-04-19 05:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,team_sync_09.docx,3600,1.0,1.418,1.2929,-0.295,False,0.6696,0.4517,0.5062,False,33,0.7476,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06488,2026-04-19 07:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,merger_memo_71.xlsx,7200,1.0,1.293,1.205,-0.2266,False,0.296,0.0,0.074,False,88,1.0428,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06490,2026-04-19 09:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,public_faq_70.docx,7200,1.0,1.205,1.1435,-0.1702,False,0.3184,0.1656,0.2038,False,10,0.151,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06491,2026-04-19 10:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,customer_list_02.png,3600,1.0,1.144,1.1005,-0.1255,False,0.2597,0.0,0.0649,False,57,0.6625,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06492,2026-04-19 11:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,salary_band_95.csv,3600,1.0,1.1,1.0703,-0.0913,False,0.128,0.0,0.032,False,64,0.6912,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06494,2026-04-19 13:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,customer_list_42.xlsx,7200,1.0,1.07,1.0492,-0.0657,False,0.0785,0.0837,0.0824,False,62,0.7477,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06497,2026-04-19 16:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,roadmap_34.csv,10800,1.0,1.049,1.0345,-0.0469,False,0.1395,0.0,0.0349,False,21,0.2283,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06498,2026-04-19 17:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,salary_band_39.docx,3600,2.0,1.034,1.3241,0.9334,False,0.0414,0.0,0.0104,False,73,0.749,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06502,2026-04-19 21:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,audit_report_18.xlsx,14400,1.0,1.324,1.2269,-0.2448,False,0.0482,0.1455,0.1212,False,88,1.1466,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06503,2026-04-19 22:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,salary_band_71.pdf,3600,1.0,1.227,1.1588,-0.1849,False,0.0,0.0,0.0,False,66,0.66,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06504,2026-04-19 23:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,runbook_29.xlsx,3600,1.0,1.159,1.1112,-0.1371,False,0.3649,0.31,0.3237,False,21,0.3799,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06512,2026-04-20 07:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,roadmap_79.csv,28800,3.0,1.111,1.6778,1.6998,False,0.2072,0.1614,0.1728,False,35,0.5012,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06513,2026-04-20 08:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,vendor_contract_56.csv,3600,5.0,1.678,2.6745,1.9801,False,0.0832,0.0,0.0208,False,48,0.505,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06514,2026-04-20 09:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,vendor_contract_53.pdf,3600,9.0,2.674,4.5721,2.3651,False,0.1029,0.0,0.0257,False,64,0.6811,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06515,2026-04-20 10:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,salary_band_48.docx,3600,15.0,4.572,7.7005,2.2807,False,0.0634,0.0418,0.0472,False,67,0.7491,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06516,2026-04-20 11:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,board_minutes_69.pdf,3600,12.0,7.7,8.9903,0.5583,False,0.127,0.1389,0.136,False,78,1.0452,SAFE,PERMIT,PERMIT,True,False,False
ANOM-06517,2026-04-20 12:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,template_29.png,3600,10.0,8.99,9.2932,0.1123,False,0.0927,0.1156,0.1099,False,6,0.0765,SAFE,PERMIT,PERMIT,True,False,False
ANOM-06518,2026-04-20 13:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,vendor_contract_31.pdf,3600,12.0,9.293,10.1053,0.2913,False,0.0957,0.133,0.1237,False,62,0.8117,SAFE,PERMIT,PERMIT,True,False,False
ANOM-06519,2026-04-20 14:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,salary_band_56.docx,3600,8.0,10.105,9.4737,-0.2083,False,0.4846,0.5399,0.526,False,62,1.4353,SENSITIVE,PERMIT,ALERT,True,False,False
ANOM-06520,2026-04-20 15:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,vendor_contract_53.png,3600,18.0,9.474,12.0316,0.9,False,0.579,0.1507,0.2578,False,61,1.0031,SAFE,PERMIT,PERMIT,True,False,False
ANOM-06521,2026-04-20 16:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,audit_report_66.docx,3600,19.0,12.032,14.1221,0.5792,False,0.6974,0.291,0.3926,False,81,1.605,SENSITIVE,PERMIT,ALERT,True,False,False
ANOM-06522,2026-04-20 17:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,board_minutes_78.csv,3600,11.0,14.122,13.1855,-0.2211,False,0.7052,0.2384,0.3551,False,88,1.6612,SENSITIVE,PERMIT,ALERT,True,False,False
ANOM-06523,2026-04-20 18:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,board_minutes_10.xlsx,3600,10.0,13.185,12.2298,-0.2416,False,0.6407,0.2218,0.3265,False,90,1.6346,SENSITIVE,PERMIT,ALERT,True,False,False
ANOM-06524,2026-04-20 19:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,logo_pack_91.docx,3600,3.0,12.23,9.4609,-0.7547,False,0.4459,0.2473,0.297,False,10,0.1743,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06525,2026-04-20 20:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,pentest_findings_01.xlsx,3600,2.0,9.461,7.2226,-0.7886,False,0.283,0.0,0.0707,False,82,0.9649,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06526,2026-04-20 21:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,onboarding_guide_62.docx,3600,1.0,7.223,5.3558,-0.8615,False,0.1155,0.0,0.0289,False,25,0.2681,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06527,2026-04-20 22:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,customer_list_85.png,3600,1.0,5.356,4.0491,-0.8133,False,0.0593,0.3588,0.2839,False,62,1.06,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06528,2026-04-20 23:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,financials_q_11.csv,3600,1.0,4.049,3.1344,-0.753,False,0.0,0.0,0.0,False,62,0.62,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06529,2026-04-21 00:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,vendor_contract_04.csv,3600,2.0,3.134,2.7941,-0.3619,False,0.0151,0.0103,0.0115,False,66,0.679,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06532,2026-04-21 03:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,audit_report_73.docx,10800,1.0,2.794,2.2558,-0.6421,False,0.0461,0.0699,0.064,False,78,0.9048,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06535,2026-04-21 06:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,customer_list_83.pdf,10800,1.0,2.256,1.8791,-0.5567,False,0.0602,0.0219,0.0315,False,61,0.658,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06536,2026-04-21 07:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,vendor_contract_09.csv,3600,3.0,1.879,2.2154,0.5965,False,0.0147,0.0,0.0037,False,62,0.6257,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06537,2026-04-21 08:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,runbook_76.png,3600,7.0,2.215,3.6508,2.1598,False,0.0393,0.0,0.0098,False,33,0.3381,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06538,2026-04-21 09:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,sprint_notes_54.pdf,3600,10.0,3.651,5.5555,1.7392,False,0.0183,0.0,0.0046,False,23,0.2326,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06539,2026-04-21 10:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,onboarding_guide_85.pdf,3600,11.0,5.556,7.1889,0.98,False,0.0,0.0,0.0,False,30,0.3,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06540,2026-04-21 11:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,customer_list_97.docx,3600,14.0,7.189,9.2322,0.9475,False,0.0,0.0,0.0,False,70,0.7,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06541,2026-04-21 12:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,merger_memo_06.xlsx,3600,16.0,9.232,11.2625,0.7331,False,0.0,0.2833,0.2124,False,86,1.3167,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-06542,2026-04-21 13:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,financials_q_09.pdf,3600,16.0,11.263,12.6838,0.4206,False,0.0,0.0528,0.0396,False,66,0.7253,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06543,2026-04-21 14:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,vendor_contract_23.png,3600,12.0,12.684,12.4786,-0.0539,False,0.0,0.1488,0.1116,False,51,0.6523,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06544,2026-04-21 15:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,onboarding_guide_36.pdf,3600,8.0,12.479,11.1351,-0.3589,False,0.0,0.2492,0.1869,False,15,0.2201,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06545,2026-04-21 16:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,pentest_findings_43.png,3600,18.0,11.135,13.1945,0.6165,False,0.0,0.187,0.1402,False,83,1.1209,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06546,2026-04-21 17:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,board_minutes_62.csv,3600,5.0,13.195,10.7362,-0.6211,False,0.0084,0.0,0.0021,False,86,0.8645,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06547,2026-04-21 18:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,vendor_contract_65.xlsx,3600,4.0,10.736,8.7153,-0.6274,False,0.0416,0.1904,0.1532,False,54,0.7468,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06548,2026-04-21 19:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,salary_band_77.csv,3600,2.0,8.715,6.7007,-0.7705,False,0.0312,0.0,0.0078,False,59,0.6015,SAFE,PERMIT,PERMIT,False,True,True
ANOM-06549,2026-04-21 20:00:00,USR013,Lisa Hensley,HR,Microsoft OneDrive,team_sync_33.pdf,3600,2.0,6.701,5.2905,-0.7015,False,0.0,0.0,0.0,False,30,0.3,SAFE,PERMIT,PERMIT,False,True,True
